,overall
3027,5.0
16730,4.0
8143,5.0
12100,5.0
9839,4.0
10398,5.0
10734,1.0
8341,5.0
6155,5.0
12096,2.0
19642,5.0
3624,2.0
3609,5.0
8925,3.0
16058,4.0
4505,5.0
17500,4.0
12258,5.0
20610,5.0
824,2.0
21420,4.0
943,5.0
6483,5.0
20926,4.0
22236,4.0
17490,4.0
22184,4.0
19386,3.0
14779,4.0
2318,4.0
17180,4.0
4747,4.0
1651,4.0
10638,4.0
22877,5.0
14,5.0
7752,5.0
9381,2.0
10282,5.0
23283,5.0
4244,5.0
15346,1.0
14133,4.0
4054,4.0
17418,4.0
4637,4.0
22280,4.0
13855,5.0
11836,5.0
8635,5.0
23415,2.0
3510,5.0
4279,5.0
5817,5.0
18837,5.0
6534,5.0
18046,5.0
1877,4.0
2572,5.0
21159,4.0
11639,5.0
477,5.0
1532,5.0
5092,5.0
8547,5.0
9573,5.0
6744,5.0
1056,4.0
1718,5.0
15416,5.0
22450,5.0
1983,5.0
21885,5.0
19592,4.0
2454,5.0
5579,5.0
19826,5.0
15749,4.0
20039,5.0
12890,3.0
18470,4.0
2302,5.0
15538,5.0
11420,3.0
3545,3.0
18466,4.0
18364,5.0
11296,3.0
819,5.0
9421,5.0
19726,5.0
9179,5.0
19670,4.0
14977,5.0
1500,5.0
3826,4.0
14511,5.0
10695,5.0
17213,3.0
9736,5.0
11318,4.0
6911,5.0
11809,4.0
14462,3.0
12618,2.0
11140,4.0
14641,5.0
16264,3.0
11952,5.0
6225,5.0
8813,5.0
3586,5.0
18390,4.0
17334,5.0
21551,2.0
6791,5.0
15936,4.0
6573,5.0
8862,5.0
5776,5.0
12266,5.0
16500,4.0
4663,5.0
23569,3.0
6691,4.0
3712,4.0
19125,1.0
3360,4.0
15842,4.0
10864,4.0
3810,5.0
11386,5.0
11110,5.0
9383,5.0
4372,3.0
21678,4.0
17329,4.0
20185,3.0
8081,5.0
16569,4.0
3530,5.0
341,2.0
12002,5.0
13924,3.0
11289,4.0
4010,5.0
21605,4.0
22602,4.0
16654,5.0
13467,4.0
16873,5.0
4828,3.0
6776,5.0
16486,5.0
6422,5.0
2724,5.0
16913,5.0
16997,3.0
2082,5.0
8079,5.0
5568,5.0
23024,1.0
6307,3.0
20923,1.0
9589,5.0
5930,5.0
15536,4.0
15534,5.0
4429,5.0
17520,5.0
18720,4.0
6464,5.0
10758,2.0
23519,5.0
16759,1.0
5531,5.0
18061,5.0
14260,2.0
14059,5.0
1597,5.0
5590,5.0
2778,5.0
19904,5.0
13534,4.0
8864,4.0
20765,3.0
2482,5.0
18753,5.0
373,5.0
16896,4.0
2468,5.0
16869,3.0
21060,5.0
12745,4.0
18264,1.0
22035,4.0
15542,4.0
9194,2.0
10336,4.0
13241,4.0
14465,5.0
13611,4.0
19315,5.0
21189,5.0
19243,5.0
8832,5.0
13085,5.0
23703,5.0
11667,4.0
439,5.0
14494,5.0
5705,5.0
4303,5.0
20917,5.0
7026,4.0
21113,5.0
17941,5.0
22036,4.0
23307,5.0
20379,5.0
10669,4.0
13351,5.0
4625,4.0
5420,5.0
11010,5.0
5061,5.0
6221,3.0
17865,5.0
509,5.0
3946,5.0
15789,4.0
13297,5.0
22703,3.0
20181,5.0
1808,4.0
17321,3.0
9888,5.0
8897,5.0
11567,5.0
2615,3.0
16794,5.0
4981,5.0
760,4.0
18367,4.0
12365,1.0
19763,5.0
16136,4.0
9708,5.0
6280,4.0
18432,2.0
17225,5.0
19494,5.0
10806,5.0
4881,5.0
22777,5.0
9832,5.0
11837,5.0
20502,4.0
10585,2.0
17812,4.0
23011,5.0
9434,5.0
13631,5.0
19167,2.0
10162,5.0
17891,5.0
4783,5.0
416,5.0
20999,5.0
6171,5.0
21401,5.0
2758,1.0
11050,5.0
20564,5.0
21802,5.0
23063,5.0
12196,5.0
6796,5.0
13954,4.0
1227,5.0
18979,4.0
19020,5.0
12393,1.0
4551,5.0
7779,5.0
11054,5.0
1744,5.0
7889,5.0
13254,5.0
15705,5.0
366,5.0
15192,5.0
8959,5.0
21340,4.0
23104,4.0
13084,3.0
19431,5.0
111,5.0
15666,3.0
16540,4.0
13988,4.0
22816,2.0
18559,5.0
6332,4.0
20084,3.0
11298,5.0
8852,5.0
3985,3.0
21234,5.0
5991,4.0
16083,4.0
10130,5.0
5873,5.0
16012,4.0
8713,5.0
6314,4.0
17030,5.0
14881,5.0
10740,5.0
23433,4.0
3674,5.0
18556,4.0
8783,5.0
19795,4.0
22021,2.0
22920,4.0
19412,5.0
11485,1.0
7735,4.0
19976,2.0
7407,5.0
1646,1.0
17323,5.0
19630,4.0
14612,3.0
22561,2.0
20539,5.0
7499,5.0
1989,3.0
17825,2.0
5049,3.0
4071,4.0
10393,5.0
3046,5.0
18255,5.0
5609,5.0
151,5.0
16429,4.0
15693,5.0
9863,4.0
14709,3.0
14800,3.0
11823,5.0
8109,4.0
7753,5.0
2923,4.0
5171,5.0
16944,1.0
3540,4.0
11601,5.0
10649,5.0
18476,2.0
20324,5.0
2887,3.0
22738,3.0
23389,5.0
2386,5.0
8661,1.0
1139,4.0
14905,4.0
4459,5.0
6878,5.0
15612,5.0
3380,5.0
9107,5.0
14182,3.0
15445,5.0
16677,5.0
7121,3.0
7545,5.0
9955,3.0
13716,5.0
19246,5.0
14203,4.0
22577,4.0
2760,4.0
7414,5.0
17762,4.0
14258,4.0
631,5.0
17497,5.0
16147,5.0
23504,2.0
15829,5.0
3694,4.0
357,4.0
7521,5.0
4362,4.0
5024,4.0
21324,1.0
22916,3.0
20022,3.0
16650,5.0
13551,4.0
3008,5.0
5591,3.0
15825,4.0
18916,5.0
16480,4.0
18813,4.0
17820,3.0
11537,4.0
3497,4.0
1590,5.0
13091,5.0
16319,5.0
14932,5.0
5037,4.0
10839,5.0
17134,4.0
12113,5.0
4659,5.0
22257,4.0
126,3.0
4364,5.0
10199,3.0
4746,4.0
1331,4.0
16379,5.0
19810,3.0
5533,5.0
12696,5.0
8980,5.0
23484,5.0
22560,4.0
20969,2.0
10118,5.0
5262,5.0
5264,4.0
20297,3.0
19079,5.0
9981,5.0
1635,5.0
5304,5.0
22523,4.0
18992,4.0
14848,4.0
8563,5.0
10875,4.0
7386,5.0
14878,5.0
13127,5.0
21184,4.0
12206,4.0
19687,4.0
1250,2.0
22477,3.0
5218,3.0
10044,5.0
15568,4.0
17706,4.0
12575,4.0
13305,4.0
21621,5.0
3902,5.0
13859,5.0
3113,5.0
1624,4.0
18269,1.0
20583,4.0
17571,5.0
23014,5.0
5276,2.0
11787,3.0
3095,5.0
661,5.0
10689,5.0
14100,4.0
2819,5.0
8350,5.0
21015,5.0
9705,5.0
6734,5.0
10051,5.0
2369,4.0
23574,3.0
8972,4.0
2493,5.0
3354,5.0
3782,5.0
21307,5.0
765,4.0
7241,5.0
19421,4.0
3618,5.0
560,5.0
13446,5.0
8877,4.0
9298,5.0
21176,5.0
3627,4.0
1124,5.0
22673,4.0
7459,5.0
8535,5.0
18116,5.0
12538,5.0
13991,5.0
13271,5.0
16481,4.0
22939,4.0
4294,3.0
22479,4.0
23566,5.0
16752,3.0
7620,3.0
6743,4.0
10510,3.0
13900,5.0
4397,4.0
23579,5.0
10869,4.0
15068,4.0
19179,3.0
5351,5.0
13118,4.0
10874,2.0
9633,4.0
18259,5.0
7967,5.0
6602,5.0
14278,2.0
793,5.0
1011,5.0
3583,5.0
2769,4.0
19581,5.0
2327,5.0
19271,5.0
15026,5.0
21705,5.0
4454,5.0
13260,4.0
8025,4.0
9537,2.0
2831,5.0
10957,4.0
6315,5.0
12701,5.0
4890,4.0
10190,5.0
5938,2.0
19652,4.0
22985,5.0
12108,1.0
15592,5.0
9678,5.0
537,5.0
19798,3.0
23638,5.0
17786,4.0
8214,5.0
14695,5.0
17821,2.0
15937,3.0
14941,4.0
6437,3.0
13597,4.0
1605,4.0
20431,4.0
13199,5.0
2385,5.0
2551,4.0
2045,5.0
1607,5.0
13087,3.0
5912,3.0
10713,5.0
12022,2.0
16492,4.0
14813,4.0
370,5.0
247,5.0
7274,5.0
5470,5.0
9769,3.0
18829,4.0
22224,5.0
3180,5.0
21848,1.0
13248,3.0
11170,1.0
15450,3.0
15172,4.0
18348,4.0
16724,2.0
20890,5.0
12682,5.0
14088,4.0
10704,5.0
7920,5.0
6455,5.0
22942,4.0
22066,4.0
20216,3.0
14700,1.0
8989,5.0
3969,2.0
1312,5.0
3385,2.0
21796,5.0
856,4.0
1897,4.0
7188,5.0
4671,4.0
19775,5.0
4296,5.0
5893,5.0
14077,4.0
22995,4.0
18628,3.0
4612,4.0
6942,5.0
722,5.0
17081,4.0
10608,3.0
11644,4.0
6267,4.0
3732,5.0
10808,5.0
15988,5.0
9152,4.0
11201,5.0
21780,5.0
23208,4.0
14058,5.0
427,5.0
21635,5.0
13264,3.0
13045,4.0
21458,5.0
15494,5.0
8717,5.0
13462,2.0
3585,4.0
4737,3.0
5437,5.0
434,5.0
18503,3.0
20155,5.0
2182,5.0
16703,3.0
13557,4.0
10786,1.0
4985,4.0
5561,5.0
5175,5.0
2295,4.0
23524,5.0
21614,4.0
5769,5.0
20332,4.0
7870,5.0
1839,5.0
23023,2.0
1021,5.0
11959,4.0
14247,5.0
13531,5.0
14329,3.0
23081,3.0
5204,1.0
7628,5.0
13679,5.0
2344,5.0
1118,4.0
4363,5.0
14812,4.0
16028,5.0
11021,5.0
17185,4.0
16507,5.0
7405,5.0
20120,5.0
22168,4.0
20171,5.0
399,5.0
8362,3.0
21128,4.0
7018,3.0
17136,4.0
15524,4.0
17496,5.0
23065,2.0
8021,4.0
15934,4.0
6968,5.0
522,1.0
23368,5.0
17217,5.0
18208,5.0
22979,4.0
13111,5.0
12291,5.0
8029,5.0
20512,5.0
4727,5.0
4807,5.0
17233,5.0
14728,5.0
11226,2.0
8114,5.0
15067,4.0
1949,5.0
23281,5.0
19512,4.0
20201,5.0
10246,5.0
18742,4.0
9076,4.0
15130,4.0
1237,5.0
10743,3.0
20587,4.0
3167,5.0
17054,4.0
8515,5.0
17434,5.0
6010,5.0
10575,4.0
8764,4.0
10538,4.0
10293,1.0
3058,5.0
17688,5.0
5254,5.0
22198,5.0
5282,5.0
23010,5.0
12931,5.0
14842,2.0
3319,4.0
2340,5.0
22126,5.0
1216,5.0
3471,4.0
17588,4.0
20483,4.0
10993,3.0
861,5.0
8710,1.0
2032,5.0
371,4.0
21857,4.0
15706,5.0
10028,5.0
8447,4.0
16455,4.0
17529,4.0
6462,3.0
11520,5.0
5133,5.0
10527,3.0
15036,5.0
2686,3.0
19786,5.0
22418,5.0
16995,3.0
10315,5.0
1235,5.0
10945,4.0
9432,3.0
21224,3.0
12001,5.0
11791,4.0
18450,4.0
16582,2.0
18317,3.0
13939,3.0
21546,5.0
2818,3.0
896,5.0
18517,3.0
6170,5.0
12642,5.0
6107,5.0
14306,4.0
17655,5.0
3982,4.0
18486,4.0
4506,3.0
14929,2.0
14873,5.0
7955,5.0
10996,4.0
12601,5.0
16837,3.0
12654,5.0
11243,5.0
21522,5.0
8708,2.0
16491,4.0
12867,3.0
1612,5.0
7053,5.0
497,3.0
19379,4.0
22284,3.0
4997,5.0
8125,5.0
1528,5.0
19791,4.0
11431,3.0
2543,4.0
22462,4.0
10464,3.0
18121,1.0
23493,5.0
4434,5.0
8965,5.0
10971,5.0
17142,5.0
4518,3.0
19662,3.0
7303,5.0
748,5.0
8308,5.0
21265,4.0
10881,3.0
22396,4.0
9302,5.0
6264,5.0
7711,5.0
13236,2.0
1276,5.0
1038,4.0
11524,1.0
21090,5.0
18502,2.0
17589,5.0
4409,4.0
1084,5.0
13870,4.0
16442,4.0
23321,5.0
9277,3.0
17790,5.0
9223,4.0
9881,5.0
14254,2.0
9996,5.0
19184,4.0
10263,5.0
6839,5.0
4041,4.0
3974,5.0
13963,5.0
18074,4.0
21639,4.0
12539,5.0
21795,3.0
23683,5.0
22746,3.0
18913,4.0
5311,5.0
23343,3.0
18266,5.0
16706,5.0
23480,5.0
14819,5.0
3396,4.0
22752,5.0
7882,4.0
21095,4.0
5361,5.0
16312,5.0
9167,4.0
8675,3.0
22041,3.0
8519,5.0
2130,2.0
22679,5.0
19372,3.0
17973,5.0
21072,4.0
20983,4.0
5455,5.0
1766,5.0
12857,5.0
3132,5.0
10764,2.0
12226,5.0
4125,5.0
15336,5.0
10642,5.0
10323,4.0
17648,5.0
11455,5.0
7780,5.0
8562,5.0
14798,4.0
7441,5.0
119,5.0
21194,4.0
4723,5.0
13724,5.0
3428,5.0
15733,3.0
2014,5.0
16965,5.0
7544,4.0
19295,5.0
8687,5.0
22078,4.0
23046,5.0
1561,5.0
21262,5.0
5650,4.0
12168,5.0
11233,5.0
21571,4.0
10458,5.0
16841,3.0
13407,5.0
9604,5.0
20900,2.0
4520,3.0
21102,5.0
2829,5.0
7496,5.0
18310,4.0
15060,3.0
5891,5.0
2093,3.0
18762,4.0
5573,5.0
20859,4.0
11630,4.0
4319,5.0
1359,4.0
22039,4.0
20188,4.0
20459,5.0
1431,4.0
19778,5.0
3327,4.0
11144,5.0
2090,3.0
10838,3.0
4117,5.0
11624,4.0
16245,5.0
4792,5.0
11430,1.0
5427,2.0
21025,5.0
7910,5.0
16490,3.0
12939,5.0
11190,1.0
19067,5.0
13362,5.0
8384,5.0
919,4.0
13737,2.0
19062,4.0
3769,4.0
13301,4.0
12398,5.0
22223,4.0
1484,5.0
10191,5.0
5960,4.0
7439,5.0
16905,4.0
7724,5.0
6377,5.0
12531,5.0
21065,5.0
1013,4.0
11794,5.0
8251,5.0
18394,4.0
22536,4.0
672,5.0
22081,4.0
12676,5.0
6402,5.0
22275,4.0
3400,5.0
19919,4.0
22034,5.0
15257,5.0
2888,4.0
1433,4.0
21016,5.0
242,5.0
19534,5.0
17524,3.0
16169,5.0
1183,5.0
13145,4.0
3901,5.0
19496,5.0
5642,5.0
10676,4.0
10741,5.0
22397,4.0
20005,5.0
20750,5.0
3992,5.0
19481,5.0
11453,5.0
205,4.0
11178,2.0
16152,4.0
12705,5.0
8111,4.0
16314,4.0
18698,5.0
21710,5.0
11194,1.0
8199,4.0
9012,5.0
18214,2.0
3115,5.0
7677,3.0
9232,3.0
5079,5.0
2718,5.0
6588,4.0
3604,5.0
20806,3.0
16315,2.0
12961,1.0
4326,5.0
24,5.0
16237,3.0
1700,5.0
2787,3.0
14935,5.0
6300,4.0
1125,5.0
2116,5.0
10778,1.0
12899,5.0
18733,3.0
11432,3.0
14802,4.0
9047,4.0
7625,5.0
5850,5.0
11207,3.0
14435,5.0
23450,4.0
14738,4.0
17039,5.0
18488,3.0
15539,4.0
10007,3.0
12101,4.0
14902,5.0
2549,4.0
10823,4.0
6388,5.0
21044,5.0
11490,1.0
1573,5.0
22121,3.0
16196,4.0
20088,4.0
6333,5.0
5313,2.0
10063,1.0
9014,4.0
3028,5.0
14037,5.0
2974,5.0
12598,3.0
12574,4.0
17528,4.0
20390,2.0
13789,4.0
21208,4.0
11925,5.0
4257,4.0
7926,5.0
4356,5.0
18142,1.0
13004,5.0
17477,1.0
9923,4.0
12297,5.0
20732,5.0
9425,3.0
13372,5.0
18273,1.0
7094,3.0
6105,4.0
11387,5.0
13895,4.0
23353,5.0
12387,4.0
1626,4.0
22079,5.0
22206,4.0
5629,4.0
10935,5.0
12008,5.0
16253,4.0
13175,4.0
2481,5.0
13683,4.0
6956,5.0
4745,5.0
13736,5.0
4785,4.0
20217,4.0
8884,3.0
4632,5.0
17313,2.0
19890,4.0
22535,3.0
13224,5.0
8767,3.0
16309,5.0
19005,4.0
13245,5.0
16512,4.0
2033,5.0
6522,3.0
15321,5.0
21408,3.0
10328,5.0
10276,4.0
20038,5.0
8556,5.0
19172,3.0
20855,4.0
12094,5.0
15154,4.0
20776,4.0
3991,4.0
2054,5.0
6775,4.0
16040,4.0
11626,2.0
16966,5.0
9392,5.0
23202,2.0
19210,1.0
6470,5.0
23398,3.0
15007,5.0
4534,3.0
1580,5.0
4950,5.0
20387,5.0
19774,4.0
3973,4.0
17065,5.0
18943,5.0
1546,5.0
21259,3.0
21086,2.0
5451,4.0
8398,4.0
10358,4.0
9997,5.0
904,4.0
583,5.0
206,4.0
1787,3.0
9549,4.0
21869,5.0
16207,1.0
2417,5.0
10016,5.0
8456,1.0
12461,5.0
12031,4.0
19984,4.0
19574,5.0
7900,5.0
18690,4.0
10670,4.0
9305,5.0
4025,5.0
1638,5.0
12852,5.0
14502,4.0
20007,5.0
14621,5.0
13242,4.0
21981,5.0
16488,2.0
22519,5.0
20316,3.0
2025,5.0
8050,4.0
12824,3.0
19945,1.0
19477,5.0
2205,4.0
2810,5.0
14898,3.0
22701,2.0
17808,5.0
2104,5.0
5069,5.0
14587,3.0
1258,5.0
17693,5.0
11336,5.0
20336,3.0
711,5.0
15976,5.0
6560,5.0
9791,5.0
13619,5.0
9238,5.0
2993,4.0
23757,4.0
5433,4.0
21958,5.0
1993,5.0
16951,4.0
20093,2.0
656,4.0
3195,4.0
11339,5.0
10146,4.0
16092,1.0
17627,5.0
9105,5.0
10048,5.0
10951,4.0
22398,4.0
16150,5.0
15301,1.0
22287,3.0
2582,5.0
7798,5.0
7341,5.0
17798,1.0
33,5.0
20191,4.0
18650,2.0
10573,5.0
14704,5.0
6431,5.0
7773,5.0
23187,3.0
6565,4.0
17513,5.0
16657,2.0
17222,3.0
13073,3.0
13834,5.0
2317,5.0
20720,5.0
18115,4.0
6685,5.0
1362,5.0
664,5.0
5390,5.0
11301,5.0
8638,5.0
16814,4.0
4970,5.0
8723,5.0
16919,2.0
9666,5.0
20199,4.0
20545,4.0
13369,5.0
6032,5.0
19896,4.0
13082,4.0
20630,4.0
4658,4.0
8788,4.0
10260,4.0
21354,5.0
5010,5.0
14120,3.0
15081,4.0
4921,5.0
22328,4.0
2729,5.0
6424,5.0
2166,5.0
18418,4.0
10054,5.0
21956,5.0
4697,3.0
6013,2.0
14425,5.0
11290,4.0
14074,3.0
3484,5.0
13154,5.0
18020,3.0
3251,5.0
6738,5.0
14586,4.0
18841,5.0
18934,4.0
21119,4.0
4795,5.0
15242,4.0
20009,4.0
2197,5.0
23176,4.0
16473,4.0
13063,5.0
23602,3.0
11936,2.0
3673,5.0
14232,1.0
23179,4.0
17178,5.0
4944,5.0
4646,4.0
30,5.0
19507,4.0
23632,5.0
5638,5.0
22617,1.0
264,5.0
22061,4.0
20743,3.0
8574,5.0
22802,4.0
4435,5.0
12690,4.0
2731,3.0
14434,5.0
7728,4.0
18683,1.0
15516,2.0
16555,5.0
7066,5.0
14355,5.0
18000,1.0
11469,5.0
10454,5.0
18902,5.0
9225,5.0
921,5.0
6207,5.0
4106,5.0
1022,5.0
17047,5.0
9021,5.0
9538,2.0
14399,4.0
23170,5.0
19408,5.0
16441,4.0
14257,4.0
21130,4.0
13861,5.0
20689,2.0
17636,5.0
9656,4.0
8531,5.0
3076,5.0
12178,4.0
16594,2.0
10501,5.0
17168,5.0
23312,4.0
9355,5.0
19436,2.0
7745,5.0
3060,5.0
23760,4.0
12179,5.0
14703,5.0
19030,5.0
10252,5.0
13706,4.0
18167,4.0
20350,3.0
23082,4.0
22465,5.0
18601,2.0
10795,4.0
15201,5.0
1144,5.0
5135,5.0
1830,5.0
17421,5.0
1491,5.0
16027,5.0
8345,5.0
18293,3.0
2324,5.0
3333,4.0
17938,2.0
4281,4.0
19730,4.0
17373,4.0
18524,2.0
1641,3.0
6104,4.0
15778,4.0
2802,4.0
17049,5.0
10736,1.0
23088,5.0
17988,5.0
16603,5.0
12677,5.0
4618,4.0
20149,4.0
8353,5.0
11136,5.0
1014,4.0
15441,5.0
23060,4.0
7097,5.0
15780,5.0
10745,4.0
19241,2.0
4688,5.0
8700,5.0
20503,3.0
16736,5.0
10920,5.0
15695,5.0
810,5.0
8611,4.0
1187,5.0
17093,5.0
3916,5.0
5487,5.0
878,5.0
5719,5.0
5902,5.0
3777,3.0
13923,3.0
6877,5.0
10783,2.0
23019,3.0
19690,3.0
3654,3.0
19449,5.0
1496,5.0
1954,5.0
6664,5.0
1113,5.0
19258,5.0
1543,5.0
22821,1.0
17691,5.0
3341,4.0
4063,4.0
16770,5.0
9597,5.0
4381,4.0
16376,5.0
15124,4.0
13494,5.0
5598,5.0
1594,4.0
7977,4.0
13777,5.0
21560,4.0
8326,5.0
4029,5.0
12893,2.0
4622,5.0
18923,3.0
22226,4.0
2705,5.0
22945,5.0
14678,1.0
21726,3.0
20876,5.0
10684,4.0
3157,5.0
14556,5.0
3521,5.0
7326,4.0
14123,4.0
22704,5.0
15720,3.0
1761,5.0
13406,5.0
15303,5.0
21557,4.0
13213,1.0
13376,5.0
14868,4.0
13544,5.0
1569,3.0
22401,3.0
8470,4.0
2276,5.0
16250,5.0
22636,4.0
158,5.0
4498,5.0
4335,5.0
7866,5.0
9159,3.0
23526,3.0
2172,5.0
12627,3.0
16728,4.0
6753,3.0
10853,5.0
20123,3.0
4751,5.0
8099,5.0
9401,2.0
22088,4.0
2677,5.0
8674,5.0
8619,4.0
19452,4.0
16466,4.0
20551,5.0
20567,5.0
180,4.0
7982,3.0
15083,5.0
1680,5.0
10176,3.0
21767,4.0
201,5.0
6415,5.0
2446,5.0
14105,4.0
7556,5.0
22003,5.0
11338,4.0
6908,2.0
7192,4.0
10182,5.0
4980,5.0
13345,4.0
6311,4.0
17092,4.0
11507,5.0
12732,3.0
21032,5.0
17489,4.0
22948,5.0
6798,5.0
20306,4.0
9760,5.0
3398,5.0
2100,4.0
18966,5.0
1155,5.0
16117,4.0
20938,3.0
3219,5.0
2826,5.0
18357,5.0
2871,4.0
14859,5.0
15297,4.0
15406,5.0
2117,5.0
12681,5.0
13916,5.0
13584,5.0
1147,4.0
21181,4.0
18239,5.0
10865,5.0
2516,5.0
8678,4.0
20952,5.0
11596,5.0
22912,4.0
3394,5.0
1859,5.0
10754,1.0
11533,5.0
8936,2.0
15699,4.0
22544,4.0
3601,5.0
9060,4.0
12715,5.0
17651,2.0
16860,5.0
21842,5.0
801,4.0
23738,5.0
8043,4.0
11899,4.0
12472,5.0
14236,5.0
7541,5.0
16121,5.0
16981,2.0
8637,5.0
16192,5.0
23455,5.0
22130,5.0
18716,3.0
2261,5.0
10811,4.0
7580,5.0
2247,4.0
16655,5.0
11693,5.0
18646,5.0
16120,2.0
11828,4.0
10943,5.0
12722,4.0
14431,5.0
13743,5.0
18570,4.0
4315,4.0
14921,5.0
10546,4.0
11304,3.0
23775,5.0
6345,2.0
19221,4.0
16348,5.0
23439,3.0
14253,2.0
8048,4.0
17426,3.0
20486,3.0
12004,5.0
23670,3.0
13048,5.0
23372,5.0
1976,5.0
5835,4.0
20489,5.0
13128,5.0
9341,5.0
22190,3.0
22399,5.0
4265,5.0
2495,5.0
19749,4.0
20579,3.0
11123,5.0
16890,5.0
2816,4.0
16306,4.0
21825,5.0
609,5.0
15125,5.0
18217,4.0
6890,5.0
13108,1.0
7362,4.0
6147,2.0
9811,5.0
1160,4.0
908,2.0
9909,3.0
12498,5.0
11822,5.0
21508,5.0
1818,5.0
10461,5.0
15427,5.0
22098,4.0
15777,4.0
10790,3.0
17184,5.0
15085,5.0
4739,4.0
23234,3.0
1802,5.0
9959,5.0
19128,5.0
15097,5.0
21565,3.0
8808,5.0
20177,4.0
19046,1.0
18467,4.0
4143,5.0
826,4.0
761,2.0
14788,5.0
2800,3.0
641,5.0
9398,4.0
12162,3.0
7047,3.0
266,5.0
6106,5.0
18041,3.0
16189,5.0
17996,2.0
18948,4.0
17553,5.0
5963,5.0
5106,4.0
14653,5.0
17734,1.0
7135,5.0
7874,5.0
15109,3.0
14412,4.0
8997,5.0
12440,5.0
20734,4.0
22685,5.0
21984,5.0
18983,3.0
823,2.0
21865,3.0
3324,4.0
786,5.0
22014,4.0
22365,5.0
23565,5.0
9501,5.0
21422,4.0
4199,5.0
1314,5.0
794,3.0
9254,5.0
12184,5.0
23189,3.0
18960,3.0
8532,5.0
314,5.0
15418,1.0
19144,3.0
20609,5.0
195,4.0
7483,5.0
9112,5.0
17392,5.0
11552,1.0
9858,3.0
12827,5.0
6988,3.0
13530,2.0
23132,5.0
361,5.0
17299,3.0
12471,5.0
11251,5.0
20017,5.0
13687,2.0
39,5.0
12070,4.0
20327,1.0
204,4.0
6899,5.0
14245,5.0
2632,5.0
23052,3.0
2490,5.0
17911,5.0
15800,5.0
9186,3.0
8356,5.0
7563,4.0
6150,5.0
15349,4.0
11392,5.0
66,5.0
14632,4.0
5746,5.0
20894,4.0
14407,5.0
4636,5.0
22524,2.0
22359,2.0
6609,5.0
1447,5.0
23470,4.0
22955,5.0
9096,5.0
10507,5.0
8721,4.0
16889,5.0
19312,5.0
7356,4.0
16176,4.0
1086,5.0
15012,3.0
16090,5.0
6335,5.0
14408,5.0
20341,3.0
1752,5.0
14005,5.0
20998,4.0
13143,4.0
5294,4.0
11425,5.0
22799,5.0
14432,5.0
7005,3.0
16106,5.0
6675,5.0
8247,5.0
22997,5.0
17440,5.0
10232,3.0
19647,5.0
23600,5.0
8971,4.0
4165,5.0
22879,5.0
12484,5.0
17610,4.0
22241,5.0
6325,4.0
8636,5.0
14204,4.0
23364,5.0
18150,1.0
1697,5.0
14451,5.0
12981,4.0
21482,5.0
1463,5.0
23695,4.0
19124,3.0
2286,5.0
22554,5.0
23196,5.0
12165,5.0
23286,5.0
16000,4.0
19163,5.0
7082,5.0
17656,5.0
14585,4.0
19855,5.0
21071,4.0
16978,2.0
10567,5.0
16168,4.0
22221,5.0
16378,4.0
8336,5.0
8668,5.0
7576,5.0
8192,5.0
21898,5.0
6394,4.0
20067,5.0
15251,5.0
16456,4.0
22319,4.0
5680,5.0
21587,5.0
3016,5.0
23590,5.0
18053,3.0
8337,5.0
11768,4.0
15472,5.0
22717,5.0
3134,5.0
10846,2.0
15372,2.0
12410,5.0
14389,5.0
16285,4.0
11866,4.0
13896,4.0
18153,3.0
13459,5.0
6688,4.0
13671,4.0
8694,4.0
4564,5.0
16779,4.0
11315,4.0
3430,5.0
19385,5.0
3571,5.0
10188,5.0
14357,4.0
23204,4.0
15597,5.0
12733,4.0
4053,3.0
6253,3.0
620,5.0
20294,5.0
21236,2.0
16434,4.0
4800,4.0
18980,2.0
13477,5.0
8033,5.0
2679,5.0
1955,5.0
283,4.0
8521,5.0
2396,5.0
10962,5.0
10889,2.0
20604,4.0
19296,5.0
19329,5.0
3291,3.0
22914,5.0
15809,5.0
17777,5.0
12684,5.0
13818,5.0
3738,5.0
11758,4.0
7302,3.0
6123,5.0
1840,5.0
9314,4.0
7208,5.0
23315,5.0
5800,4.0
6681,4.0
21243,5.0
7984,4.0
17124,5.0
19908,5.0
20030,5.0
16815,3.0
3472,5.0
8309,5.0
17278,3.0
11778,4.0
2574,5.0
18284,4.0
12200,4.0
23625,5.0
17854,5.0
8961,4.0
20852,4.0
3007,5.0
23259,4.0
10961,5.0
10089,2.0
19596,4.0
675,4.0
128,5.0
6094,5.0
15497,5.0
18374,4.0
18974,4.0
1523,5.0
14398,5.0
11416,4.0
15857,5.0
14667,4.0
6396,3.0
1480,5.0
17835,1.0
4699,5.0
16261,2.0
2532,4.0
10605,2.0
6125,3.0
17170,4.0
22186,1.0
7117,4.0
19696,5.0
2534,5.0
8740,3.0
2250,5.0
5436,4.0
10723,4.0
9332,5.0
13262,5.0
21528,5.0
9122,5.0
20945,4.0
2580,5.0
11633,5.0
17743,4.0
1280,3.0
8127,5.0
2135,5.0
18351,3.0
1152,5.0
3615,2.0
18177,2.0
2523,2.0
12027,5.0
23403,2.0
19933,4.0
11350,4.0
1159,4.0
20920,5.0
23274,5.0
14853,4.0
796,3.0
784,4.0
16128,5.0
1829,3.0
15723,2.0
17714,4.0
19244,4.0
10958,4.0
7495,5.0
